Time	SecL	RPM	MAP	TPS	lambda	MAT	CLT	Engine	Gego	Gair	Gwarm	Gbaro	Gammae	TPSacc	Gve	PW	IacDC	IacSteps	DutyCycle1	lambdaTarget	Spark	Dwell	EGT #1	EGT #2	Vbatt	Exhaust Pressure	Fuel Pressure	Misc 1	Misc 2	Misc 3	Misc 4	Worst Knock Value	Worst Knock Adjust	StatusBits	BoostTgt	BoostDC	BoostInt	IacInt	alsigncut	speed	speed(ref)	Gear	rtest0	rtest1	rtest2	rtest3	rtest4	rtest5	rtest6	rtest7	tpsDOT	BoostDCalt
30.033	126	4662	152.5	100	0.838	12.0	80.0	65	100	0.00	100	100	101	0.0	121	9.730	0	0	37.8	0.883	19.5	2.37	0	0	13.53	4.99	4.99	4.99	4.03	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	11.189	11.189	26.107	18.648	-477.389	-477.389	-477.389	-477.389	0.00	0
30.081	126	4695	153.8	100	0.834	12.0	80.0	65	100	0.00	100	100	101	0.0	122	9.854	0	0	38.6	0.883	19.5	2.37	0	0	13.53	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	22.536	26.292	-15.024	-33.804	-480.768	-480.768	-480.768	-480.768	0.00	0
30.126	126	4716	153.0	100	0.832	12.0	81.0	65	100	0.00	100	100	101	0.0	122	9.834	0	0	38.6	0.880	19.5	2.37	0	0	13.53	4.98	4.99	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-3.773	18.864	-15.091	-15.091	-482.918	-482.918	-482.918	-482.918	0.00	0
30.171	126	4726	153.8	100	0.830	12.0	81.0	65	100	0.00	100	100	101	0.0	122	9.854	0	0	38.8	0.883	19.5	2.37	0	0	13.53	4.99	4.98	5.00	4.03	0.00	4.99	0	0.00	0	0	0	0	128	0.00	0	0	1	0.000	7.562	26.466	-56.712	-483.942	-483.942	-483.942	-483.942	0.00	0
30.220	126	4738	153.8	100	0.832	12.0	81.0	65	100	0.00	100	100	101	0.0	122	9.854	0	0	38.9	0.880	19.5	2.37	0	0	13.53	4.99	4.99	4.99	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	49.275	30.323	-22.742	0.000	-485.171	-485.171	-485.171	-485.171	0.00	0
30.265	126	4763	154.8	100	0.832	12.0	80.0	65	100	0.00	100	100	101	0.0	122	9.950	0	0	39.5	0.880	19.0	2.30	0	0	13.65	4.99	4.98	5.00	4.02	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	41.914	-30.483	26.673	-22.862	-487.731	-487.731	-487.731	-487.731	0.00	0
30.311	126	4796	155.0	100	0.832	12.0	80.0	65	100	0.00	100	100	101	0.0	123	10.058	0	0	40.2	0.880	19.5	2.30	0	0	13.65	4.98	4.99	5.00	4.04	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	19.184	-34.531	11.510	23.021	-491.110	-491.110	-491.110	-491.110	0.00	0
30.365	126	4808	157.3	100	0.840	12.0	80.0	65	100	0.00	100	100	101	0.0	123	10.210	0	0	40.9	0.877	19.0	2.30	0	0	13.53	4.99	4.99	4.99	4.02	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	46.157	-73.082	-7.693	0.000	-492.339	-492.339	-492.339	-492.339	0.00	0
30.408	126	4827	157.8	100	0.847	12.0	81.0	65	100	0.00	100	100	101	0.0	123	10.226	0	0	41.1	0.874	19.0	2.30	0	0	13.65	4.99	4.98	5.00	4.03	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	19.308	-42.478	7.723	46.339	-494.285	-494.285	-494.285	-494.285	0.00	0
30.450	126	4841	158.0	100	0.862	12.0	81.0	65	100	0.00	100	100	101	0.0	123	10.298	0	0	41.5	0.874	19.0	2.37	0	0	13.65	4.99	4.99	4.99	4.03	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	42.601	-30.982	23.237	-3.873	-495.718	-495.718	-495.718	-495.718	0.00	0
30.498	126	4867	158.3	100	0.870	12.0	81.0	65	100	0.00	100	100	101	0.0	124	10.442	0	0	42.4	0.874	19.0	2.37	0	0	13.53	4.99	4.98	4.99	4.04	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	19.468	-11.681	7.787	19.468	-498.381	-498.381	-498.381	-498.381	0.00	0
30.544	126	4892	159.3	100	0.877	12.0	81.0	65	100	0.00	100	100	101	0.0	124	10.442	0	0	42.6	0.874	19.0	2.37	0	0	13.53	4.99	4.98	5.00	4.04	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	39.136	-11.741	-7.827	19.568	-500.941	-500.941	-500.941	-500.941	0.00	0
30.592	126	4918	160.5	100	0.872	12.0	81.0	65	100	0.00	100	100	101	0.0	124	10.530	0	0	43.2	0.868	19.0	2.37	0	0	13.65	5.00	4.98	4.99	4.03	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	31.475	-15.738	11.803	7.869	-503.603	-503.603	-503.603	-503.603	0.00	0
30.635	127	4928	159.0	100	0.864	12.0	81.0	65	100	0.00	100	100	101	0.0	124	10.442	0	0	42.9	0.874	19.0	2.37	0	0	13.53	4.99	4.99	5.00	4.03	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	0.000	-3.942	0.000	19.712	-504.627	-504.627	-504.627	-504.627	0.00	0
30.682	127	4947	162.5	100	0.862	12.0	81.0	65	100	0.00	100	100	101	0.0	124	10.686	0	0	44.1	0.871	18.5	2.37	0	0	13.65	4.99	4.98	4.99	4.03	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	47.491	-39.576	51.449	-23.746	-506.573	-506.573	-506.573	-506.573	0.00	0
30.729	127	4976	165.8	100	0.860	12.0	81.0	65	100	0.00	100	100	101	0.0	125	10.970	0	0	45.5	0.868	18.5	2.30	0	0	13.65	4.99	4.99	5.00	4.03	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	39.808	-19.904	27.866	-15.923	-509.542	-509.542	-509.542	-509.542	0.00	0
30.776	127	4993	165.5	100	0.862	12.0	81.0	65	100	0.00	100	100	101	0.0	125	10.978	0	0	45.7	0.865	18.5	2.37	0	0	13.53	4.99	4.98	5.00	4.04	0.03	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	7.989	-3.994	3.994	0.000	-511.283	-511.283	-511.283	-511.283	0.00	0
30.822	127	5023	165.5	100	0.857	12.0	81.0	65	100	0.00	100	100	101	0.0	125	10.970	0	0	45.9	0.865	18.5	2.30	0	0	13.65	5.00	4.98	5.00	4.09	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	52.239	-36.166	32.147	-32.147	-514.355	-514.355	-514.355	-514.355	0.00	0
30.871	127	5034	167.0	100	0.855	12.0	81.0	65	100	0.00	100	100	101	0.0	125	11.114	0	0	46.6	0.865	18.5	2.37	0	0	13.53	4.99	4.99	5.00	4.03	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	8.054	-32.218	-20.136	16.109	-515.482	-515.482	-515.482	-515.482	0.00	0
30.914	127	5056	168.5	100	0.847	12.0	81.0	65	100	0.00	100	100	101	0.0	125	11.198	0	0	47.2	0.865	18.0	2.37	0	0	13.53	4.98	4.98	4.99	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	28.314	-20.224	40.448	-20.224	-517.734	-517.734	-517.734	-517.734	0.00	0
30.963	127	5073	169.3	100	0.840	12.0	81.0	65	100	0.00	100	100	101	0.0	125	11.230	0	0	47.5	0.862	18.0	2.37	0	0	13.53	4.98	4.99	5.00	4.04	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	28.409	-32.467	36.526	12.175	-519.475	-519.475	-519.475	-519.475	0.00	0
31.015	127	5102	168.8	100	0.838	12.0	81.0	65	100	0.00	100	100	101	0.0	125	11.198	0	0	47.6	0.865	18.0	2.37	0	0	13.53	4.99	4.99	5.00	4.02	0.01	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	-20.408	4.082	24.490	16.326	-522.445	-522.445	-522.445	-522.445	0.00	0
31.055	127	5123	168.8	100	0.834	13.0	81.0	65	100	0.00	100	100	101	0.0	125	11.442	0	0	48.8	0.859	17.5	2.30	0	0	13.65	4.99	4.98	5.00	4.03	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-4.098	8.197	20.492	4.098	-524.595	-524.595	-524.595	-524.595	0.00	0
31.102	127	5135	171.0	100	0.826	13.0	81.0	65	100	0.00	100	100	101	0.0	125	11.338	0	0	48.5	0.859	17.5	2.30	0	0	13.65	4.99	4.98	4.99	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	0.000	-4.108	24.648	-20.540	-525.824	-525.824	-525.824	-525.824	0.00	0
31.148	127	5165	172.5	100	0.821	13.0	81.0	65	100	0.00	100	100	101	0.0	125	11.546	0	0	49.7	0.859	17.5	2.37	0	0	13.53	4.98	4.98	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-12.396	16.528	-33.056	37.188	-528.896	-528.896	-528.896	-528.896	0.00	0
31.196	127	5186	172.3	100	0.821	13.0	81.0	65	100	0.00	100	100	101	0.0	125	11.450	0	0	49.5	0.859	17.5	2.37	0	0	13.53	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	29.042	-24.893	4.149	12.446	-531.046	-531.046	-531.046	-531.046	0.00	0
31.242	127	5212	175.3	100	0.817	13.0	81.0	65	100	0.00	100	100	101	0.0	125	11.662	0	0	50.7	0.856	17.5	2.37	0	0	13.53	4.98	4.99	5.00	4.04	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	20.848	-25.018	37.526	-4.170	-533.709	-533.709	-533.709	-533.709	0.00	0
31.289	127	5231	176.3	100	0.815	13.0	81.0	65	100	0.00	100	100	101	0.0	125	11.722	0	0	51.1	0.856	17.5	2.30	0	0	13.53	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	20.924	8.370	20.924	-20.924	-535.654	-535.654	-535.654	-535.654	0.00	0
31.335	127	5252	174.8	100	0.815	13.0	81.0	65	100	0.00	100	100	101	0.0	125	11.622	0	0	50.9	0.856	17.5	2.30	0	0	13.65	4.99	4.98	4.99	4.05	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	16.806	21.008	-4.202	-4.202	-537.805	-537.805	-537.805	-537.805	0.00	0
31.383	127	5289	178.8	100	0.806	13.0	81.0	65	100	0.00	100	100	101	0.0	125	11.914	0	0	52.5	0.856	17.0	2.30	0	0	13.65	4.99	4.98	5.00	4.03	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	0.000	21.156	8.462	-4.231	-541.594	-541.594	-541.594	-541.594	0.00	0
31.432	127	5300	179.5	100	0.802	13.0	81.0	65	100	0.00	100	100	101	0.0	125	11.978	0	0	52.9	0.856	17.0	2.30	0	0	13.65	4.99	4.98	5.00	4.03	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	-8.480	0.000	4.240	25.440	-542.720	-542.720	-542.720	-542.720	0.00	0
31.475	127	5322	178.0	100	0.802	13.0	81.0	65	100	0.00	100	100	101	0.0	125	11.882	0	0	52.7	0.853	17.0	2.30	0	0	13.65	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-4.258	-25.546	25.546	-12.773	-544.973	-544.973	-544.973	-544.973	0.00	0
31.521	127	5338	180.5	100	0.804	13.0	81.0	65	100	0.00	100	100	101	0.0	125	12.082	0	0	53.7	0.853	17.0	2.37	0	0	13.53	4.99	4.98	5.00	4.04	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	17.082	-34.163	55.515	-8.541	-546.611	-546.611	-546.611	-546.611	0.00	0
31.566	127	5368	178.5	100	0.804	13.0	81.0	65	100	0.00	100	100	101	0.0	125	11.922	0	0	53.3	0.850	17.0	2.37	0	0	13.53	4.98	4.99	4.99	4.04	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	30.061	-25.766	12.883	-12.883	-549.683	-549.683	-549.683	-549.683	0.00	0
31.613	127	5384	180.8	100	0.806	13.0	81.0	65	100	0.00	100	100	101	0.0	125	12.082	0	0	54.2	0.848	17.0	2.37	0	0	13.53	4.99	4.98	4.99	4.03	0.01	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	38.765	34.458	-17.229	-17.229	-551.322	-551.322	-551.322	-551.322	0.00	0
31.661	128	5411	181.3	100	0.806	13.0	81.0	65	100	0.00	100	100	101	0.0	125	12.114	0	0	54.6	0.850	17.0	2.37	0	0	13.53	4.99	4.98	5.00	4.03	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	21.644	-25.973	51.946	-38.959	-554.086	-554.086	-554.086	-554.086	0.00	0
31.716	128	5431	181.8	100	0.804	13.0	81.0	65	100	0.00	100	100	101	0.0	125	12.114	0	0	54.8	0.850	17.0	2.37	0	0	13.53	4.99	4.99	5.00	4.03	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	47.793	-34.758	30.414	-17.379	-556.134	-556.134	-556.134	-556.134	0.00	0
31.756	128	5448	183.0	100	0.798	13.0	81.0	65	100	0.00	100	100	101	0.0	125	12.282	0	0	55.8	0.848	16.5	2.30	0	0	13.53	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	8.717	26.150	-8.717	-30.509	-557.875	-557.875	-557.875	-557.875	0.00	0
31.804	128	5470	185.0	100	0.796	14.0	81.0	65	100	0.00	100	100	100	0.0	124	12.262	0	0	55.9	0.848	16.5	2.37	0	0	13.65	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-4.376	13.128	26.256	0.000	-560.128	-560.128	-560.128	-560.128	0.00	0
31.854	128	5503	181.5	100	0.796	14.0	81.0	65	100	0.00	100	100	100	0.0	124	12.230	0	0	56.1	0.848	16.5	2.30	0	0	13.65	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	17.610	26.414	13.207	-22.012	-563.507	-563.507	-563.507	-563.507	0.00	0
31.898	128	5528	190.0	100	0.798	14.0	81.0	65	100	0.00	100	100	100	0.0	123	12.610	0	0	58.1	0.848	16.0	2.37	0	0	13.65	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	39.802	13.267	22.112	-39.802	-566.067	-566.067	-566.067	-566.067	0.00	0
31.953	128	5530	185.0	100	0.800	14.0	81.0	65	100	0.00	100	100	100	0.0	124	12.278	0	0	56.6	0.845	16.5	2.37	0	0	13.41	4.99	4.99	5.00	4.09	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	-22.120	30.968	22.120	-48.664	-566.272	-566.272	-566.272	-566.272	0.00	0
31.994	128	5558	187.8	100	0.800	14.0	81.0	65	100	0.00	100	100	100	0.0	124	12.470	0	0	57.8	0.848	16.5	2.37	0	0	13.53	4.99	4.99	5.00	4.05	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	0.000	8.893	4.446	0.000	-569.139	-569.139	-569.139	-569.139	0.00	0
32.041	128	5580	185.0	100	0.802	14.0	81.0	65	100	0.00	100	100	100	0.0	124	12.278	0	0	57.1	0.839	16.5	2.37	0	0	13.41	4.98	4.99	5.00	4.03	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-22.320	17.856	-13.392	31.248	-571.392	-571.392	-571.392	-571.392	0.00	0
32.086	128	5609	191.5	100	0.802	14.0	81.0	65	100	0.00	100	100	100	0.0	123	12.710	0	0	59.4	0.845	16.0	2.37	0	0	13.53	4.99	4.99	4.99	4.04	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	17.949	13.462	-26.923	4.487	-574.362	-574.362	-574.362	-574.362	0.00	0
32.131	128	5644	191.0	100	0.800	14.0	81.0	65	100	0.00	100	100	100	0.0	124	12.534	0	0	59.0	0.842	16.0	2.37	0	0	13.53	4.98	4.98	5.00	4.04	0.03	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	54.182	-27.091	13.546	-18.061	-577.946	-577.946	-577.946	-577.946	0.00	0
32.178	128	5654	189.5	100	0.798	14.0	81.0	65	100	0.00	100	100	100	0.0	124	12.626	0	0	59.5	0.839	16.0	2.37	0	0	13.53	4.99	4.98	5.00	4.03	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	27.139	-18.093	-18.093	9.046	-578.970	-578.970	-578.970	-578.970	0.00	0
32.226	128	5663	189.8	100	0.796	14.0	81.0	65	100	0.00	100	100	100	0.0	124	12.634	0	0	59.6	0.842	16.0	2.37	0	0	13.41	5.00	4.98	4.99	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	45.304	-36.243	31.713	-40.774	-579.891	-579.891	-579.891	-579.891	0.00	0
32.271	128	5699	192.0	100	0.794	14.0	81.0	65	100	0.00	100	100	100	0.0	124	12.618	0	0	59.9	0.842	16.0	2.30	0	0	13.65	4.99	4.99	4.99	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	54.710	-9.118	-4.559	-13.678	-583.578	-583.578	-583.578	-583.578	0.00	0
32.318	128	5726	194.8	100	0.794	14.0	81.0	65	100	0.00	100	100	100	0.0	123	12.942	0	0	61.8	0.839	15.5	2.37	0	0	13.53	4.99	4.99	5.00	4.04	0.02	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	-4.581	36.646	27.485	-13.742	-586.342	-586.342	-586.342	-586.342	0.00	0
32.364	128	5749	193.8	100	0.794	14.0	81.0	65	100	0.00	100	100	100	0.0	123	12.834	0	0	61.5	0.837	15.5	2.37	0	0	13.41	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	4.599	18.397	-55.190	22.996	-588.698	-588.698	-588.698	-588.698	0.00	0
32.410	128	5754	193.0	100	0.791	15.0	81.0	65	100	0.00	100	100	100	0.0	123	12.754	0	0	61.2	0.839	15.5	2.37	0	0	13.53	4.99	4.98	5.00	4.07	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	41.429	23.016	-13.810	-13.810	-589.210	-589.210	-589.210	-589.210	0.00	0
32.460	128	5779	193.8	100	0.791	15.0	81.0	65	100	0.00	100	100	100	0.0	123	12.786	0	0	61.6	0.839	15.5	2.37	0	0	13.53	4.99	4.99	5.00	4.02	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	18.493	13.870	-4.623	-18.493	-591.770	-591.770	-591.770	-591.770	0.00	0
32.505	128	5813	192.5	100	0.791	15.0	81.0	65	100	0.00	100	100	100	0.0	123	12.722	0	0	61.6	0.837	15.5	2.37	0	0	13.53	4.98	4.98	5.00	4.03	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	0.000	-4.650	18.602	13.951	-595.251	-595.251	-595.251	-595.251	0.00	0
32.551	128	5837	196.3	100	0.791	15.0	81.0	65	100	0.00	100	100	100	0.0	123	12.922	0	0	62.9	0.837	15.5	2.37	0	0	13.53	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	23.348	18.678	-32.687	14.009	-597.709	-597.709	-597.709	-597.709	0.00	0
32.598	128	5844	184.8	100	0.791	15.0	81.0	65	100	0.00	100	100	100	0.0	125	12.310	0	0	60.0	0.853	16.5	2.37	0	0	13.53	4.98	4.99	5.00	4.01	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	37.402	-46.752	14.026	-14.026	-598.426	-598.426	-598.426	-598.426	0.00	0
32.646	129	5673	99.0	100	0.789	15.0	81.0	65	100	0.00	100	100	100	0.0	108	5.322	0	0	25.2	0.992	25.0	2.30	0	0	13.76	4.99	4.98	4.99	4.02	0.00	4.99	0	0.00	0	0	0	0	128	0.00	0	0	1	-58.999	-63.538	-13.615	-27.230	-580.915	-580.915	-580.915	-580.915	0.00	0
32.693	129	5457	46.0	100	0.777	15.0	81.0	65	100	0.00	100	100	100	0.0	83	2.382	0	0	10.8	0.992	32.5	2.30	0	0	13.76	4.99	4.99	5.00	4.04	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	-17.462	-4.366	0.000	0.000	-558.797	-558.797	-558.797	-558.797	0.00	0
32.742	129	5364	25.8	100	0.785	15.0	81.0	65	100	0.00	100	100	100	0.0	72	1.502	0	0	6.7	0.996	34.5	2.30	0	0	13.76	4.99	4.99	4.98	4.03	0.01	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-25.747	-25.747	8.582	-12.874	-549.274	-549.274	-549.274	-549.274	0.00	0
32.786	129	5291	17.3	100	0.813	15.0	81.0	65	100	0.00	100	100	100	0.0	69	0.000	0	0	0.0	0.996	35.0	2.30	0	0	13.76	4.99	4.99	5.00	4.03	0.03	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	4.233	-16.931	21.164	-16.931	-541.798	-541.798	-541.798	-541.798	0.00	0
32.833	129	5240	13.3	100	0.853	15.0	81.0	65	100	0.00	100	100	100	0.0	69	0.000	0	0	0.0	0.996	35.0	2.30	0	0	13.76	4.99	4.99	5.00	4.04	0.00	4.97	1020	0.00	0	0	0	0	128	0.00	0	0	1	-20.960	-20.960	20.960	-20.960	-536.576	-536.576	-536.576	-536.576	0.00	0
32.889	129	5170	11.5	100	0.889	15.0	81.0	65	100	0.00	100	100	100	0.0	68	0.000	0	0	0.0	0.996	35.0	2.30	0	0	13.76	4.99	4.99	5.00	4.06	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	-16.544	-28.952	8.272	-24.816	-529.408	-529.408	-529.408	-529.408	0.00	0
32.929	129	5082	10.8	100	0.889	15.0	81.0	65	100	0.00	100	100	100	0.0	68	0.000	0	0	0.0	1.000	35.0	2.30	0	0	13.88	4.99	4.99	5.00	4.04	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	-12.197	-40.656	28.459	-20.328	-520.397	-520.397	-520.397	-520.397	0.00	0
32.975	129	5023	10.3	100	0.866	15.0	81.0	65	100	0.00	100	100	100	0.0	67	0.000	0	0	0.0	1.000	35.0	2.30	0	0	13.76	4.99	5.00	5.00	4.03	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-20.092	-32.147	8.037	-16.074	-514.355	-514.355	-514.355	-514.355	0.00	0
33.028	129	4941	10.5	100	0.845	15.0	81.0	65	100	0.00	100	100	100	0.0	66	0.000	0	0	0.0	1.000	35.0	2.30	0	0	13.76	4.99	4.99	5.00	4.05	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	-19.764	-51.386	23.717	-7.906	-505.958	-505.958	-505.958	-505.958	0.00	0
33.066	129	4872	10.3	100	0.868	15.0	81.0	65	100	0.00	100	100	100	0.0	65	0.000	0	0	0.0	1.000	35.0	2.30	0	0	13.76	4.99	4.99	5.00	4.04	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	-3.898	-42.874	15.590	-23.386	-498.893	-498.893	-498.893	-498.893	0.00	0
33.119	129	4803	10.8	100	0.926	15.0	81.0	65	100	0.00	100	100	100	0.0	65	0.000	0	0	0.0	1.000	35.0	2.30	0	0	13.88	4.99	4.98	5.00	4.03	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	-19.212	-19.212	11.527	-23.054	-491.827	-491.827	-491.827	-491.827	0.00	0
33.168	129	4720	10.5	100	1.034	15.0	81.0	65	100	0.00	100	100	100	0.0	64	0.000	0	0	0.0	1.000	35.0	2.30	0	0	13.88	4.99	4.98	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-22.656	-37.760	22.656	-18.880	-483.328	-483.328	-483.328	-483.328	0.00	0
33.208	129	4650	10.3	100	1.218	15.0	81.0	65	100	0.00	100	100	100	0.0	63	0.000	0	0	0.0	1.000	35.0	2.30	0	0	13.76	4.99	4.99	4.99	4.03	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	-26.040	-26.040	3.720	-7.440	-476.160	-476.160	-476.160	-476.160	0.00	0
33.255	129	4565	10.5	100	1.490	15.0	81.0	65	100	0.00	100	100	100	0.0	62	0.000	0	0	0.0	1.000	35.0	2.30	0	0	13.76	4.98	4.99	5.00	4.03	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-10.956	-25.564	0.000	-21.912	-467.456	-467.456	-467.456	-467.456	0.00	0
33.303	129	4503	10.5	100	1.830	15.0	81.0	65	100	0.00	100	100	100	0.0	61	0.000	0	0	0.0	1.000	35.0	2.30	0	0	13.88	4.98	4.99	4.99	4.03	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	-28.819	-21.614	7.205	-10.807	-461.107	-461.107	-461.107	-461.107	0.00	0
33.348	129	4432	10.5	100	1.830	15.0	81.0	65	100	0.00	100	100	100	0.0	62	0.000	0	0	0.0	1.000	34.5	2.30	0	0	13.88	4.98	4.98	5.00	4.03	0.00	4.99	1020	0.00	0	0	0	0	128	0.00	0	0	1	-35.456	-21.274	3.546	-10.637	-453.837	-453.837	-453.837	-453.837	0.00	0
33.395	129	4362	10.5	100	1.830	15.0	81.0	65	100	0.00	100	100	100	0.0	63	0.000	0	0	0.0	1.000	34.5	2.30	0	0	13.76	4.99	4.99	4.99	4.02	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	-31.406	-38.386	3.490	0.000	-446.669	-446.669	-446.669	-446.669	0.00	0
33.452	129	4283	10.5	100	1.830	15.0	81.0	65	100	0.00	100	100	100	0.0	64	0.000	0	0	0.0	1.000	34.0	2.30	0	0	13.88	4.99	4.99	4.98	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-30.838	-13.706	-13.706	-10.279	-438.579	-438.579	-438.579	-438.579	0.00	0
33.487	129	4223	10.5	100	1.830	15.0	81.0	65	100	0.00	100	100	100	0.0	65	0.000	0	0	0.0	1.000	34.0	2.30	0	0	13.76	4.99	4.99	5.00	4.03	0.00	4.98	1020	0.00	0	0	0	0	128	0.00	0	0	1	-6.757	-30.406	27.027	-33.784	-432.435	-432.435	-432.435	-432.435	0.00	0
33.540	129	4148	10.8	100	1.830	15.0	81.0	65	100	0.00	100	100	100	0.0	66	0.000	0	0	0.0	1.000	34.0	2.30	0	0	13.76	4.99	4.99	5.00	4.04	0.00	5.00	1020	0.00	0	0	0	0	128	0.00	0	0	1	-53.094	-26.547	-13.274	6.637	-424.755	-424.755	-424.755	-424.755	0.00	0
33.580	129	4083	10.5	100	1.830	15.0	81.0	65	100	0.00	100	100	100	0.0	67	0.000	0	0	0.0	1.000	33.5	2.30	0	0	13.76	4.99	4.99	4.99	4.07	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	-35.930	-16.332	3.266	-6.533	-418.099	-418.099	-418.099	-418.099	0.00	0
33.630	130	4020	11.0	100	1.830	15.0	81.0	65	100	0.00	100	100	100	0.0	68	0.000	0	0	0.0	1.000	33.5	2.30	0	0	13.88	4.99	4.99	5.00	4.04	0.00	5.00	0	0.00	0	0	0	0	128	0.00	0	0	1	-28.944	-6.432	-6.432	-19.296	-411.648	-411.648	-411.648	-411.648	0.00	0
